epoch,learning_rate,train_loss,train_accuracy,validation_loss,validation_accuracy
41,0.01,0.9921483993530273,0.7113403081893921,0.9844110608100891,0.7096881866455078
42,0.01,0.9887711405754089,0.7114832401275635,0.9822534918785095,0.7099231481552124
43,0.01,0.9885725975036621,0.7113512754440308,0.9798071384429932,0.7099902629852295
44,0.01,0.9831345677375793,0.7124838829040527,0.9775689840316772,0.7108627557754517
45,0.01,0.9798213839530945,0.7132866382598877,0.9762985110282898,0.7123057246208191
46,0.01,0.977206289768219,0.714111328125,0.9753841757774353,0.7127084732055664
47,0.01,0.9735746383666992,0.714562177658081,0.9738143086433411,0.7134467363357544
48,0.01,0.9706465005874634,0.7145512104034424,0.9727000594139099,0.7128762602806091
49,0.01,0.9683143496513367,0.7154528498649597,0.9728953242301941,0.7128427028656006
50,0.01,0.964344322681427,0.7171352505683899,0.9726853370666504,0.7128762602806091
51,0.01,0.9606348276138306,0.7180809378623962,0.9719305038452148,0.7146212458610535
52,0.01,0.9574882388114929,0.7185647487640381,0.9698601961135864,0.715158224105835
53,0.01,0.9550509452819824,0.7183228731155396,0.9677549004554749,0.7153595685958862
54,0.01,0.94952392578125,0.718916654586792,0.965934157371521,0.7141849994659424
55,0.01,0.9496402740478516,0.7198513150215149,0.9654567837715149,0.7137151956558228
56,0.01,0.9466709494590759,0.7206760048866272,0.9654912352561951,0.7142185568809509
57,0.01,0.9426190257072449,0.720928966999054,0.9662942290306091,0.7146883606910706
58,0.01,0.94029301404953,0.7217206358909607,0.9656458497047424,0.7157622575759888
59,0.01,0.9377433061599731,0.7213358283042908,0.9630144834518433,0.7153595685958862
60,0.01,0.9366586208343506,0.722666323184967,0.9597735404968262,0.7147554755210876
61,0.01,0.9339348673820496,0.7228752374649048,0.9572561979293823,0.7147219181060791
62,0.01,0.9307476878166199,0.7227213382720947,0.9560382962226868,0.7156951427459717
63,0.01,0.9279377460479736,0.7237769365310669,0.9554345011711121,0.7173058986663818
64,0.01,0.9258573055267334,0.7245686650276184,0.9551724195480347,0.7174065709114075
65,0.01,0.9244153499603271,0.7248655557632446,0.9548695087432861,0.7171716690063477
66,0.01,0.9190780520439148,0.7264270186424255,0.9539235234260559,0.7173730134963989
67,0.01,0.920170247554779,0.726141095161438,0.9529697299003601,0.7167354226112366
68,0.01,0.9131978154182434,0.7272297143936157,0.9524472951889038,0.7172723412513733
69,0.01,0.9129247665405273,0.7281534075737,0.9525689482688904,0.7171716690063477
70,0.01,0.9114766120910645,0.7269548177719116,0.9520480632781982,0.7175743579864502
71,0.01,0.9075420498847961,0.7285053133964539,0.9502989053726196,0.7170374393463135
72,0.01,0.905871570110321,0.7291210889816284,0.9497643113136292,0.7178764343261719
73,0.01,0.9033337831497192,0.7287582159042358,0.9481775760650635,0.7189838290214539
74,0.01,0.9003543257713318,0.7294289469718933,0.9452949166297913,0.7191516160964966
75,0.01,0.8987827897071838,0.7294399738311768,0.9432448744773865,0.7184133529663086
76,0.01,0.8970812559127808,0.7316831946372986,0.9430108666419983,0.7187824845314026
77,0.01,0.8947011232376099,0.7306385636329651,0.9438303709030151,0.7182791233062744
78,0.01,0.8902085423469543,0.731573224067688,0.9445481300354004,0.7178093194961548
79,0.01,0.891156792640686,0.7324528694152832,0.9426208734512329,0.7180442214012146
80,0.01,0.8868270516395569,0.7328927516937256,0.9386171698570251,0.7189167141914368
81,0.01,0.8840537071228027,0.7332996129989624,0.9376304745674133,0.72022545337677
82,0.01,0.8819442987442017,0.734948992729187,0.9385155439376831,0.7204604148864746
83,0.01,0.8800142407417297,0.7349160313606262,0.9383512735366821,0.7184133529663086
84,0.01,0.8778335452079773,0.7349709868431091,0.9384721517562866,0.7172052264213562
85,0.01,0.8772972226142883,0.7351689338684082,0.9364778995513916,0.7203933000564575
86,0.01,0.8721362948417664,0.7369173169136047,0.9347291588783264,0.72022545337677
87,0.01,0.8721336126327515,0.7355098128318787,0.9319502115249634,0.7180777788162231
88,0.01,0.8671937584877014,0.7372362017631531,0.9308016896247864,0.7206953167915344
89,0.01,0.8688364624977112,0.7364004850387573,0.9334023594856262,0.7218698263168335
90,0.01,0.8645732402801514,0.7384898066520691,0.9319526553153992,0.7214000225067139
91,0.01,0.8592114448547363,0.7384238243103027,0.933129072189331,0.7167689800262451
92,0.01,0.863720715045929,0.7374561429023743,0.9310413002967834,0.719856321811676
93,0.01,0.8582075834274292,0.7386327385902405,0.9300506114959717,0.7221382856369019
94,0.01,0.8560770750045776,0.7391165494918823,0.926166296005249,0.7188495993614197
95,0.01,0.8562806248664856,0.7389405965805054,0.9250065088272095,0.7211315631866455
96,0.01,0.8556954264640808,0.7396113872528076,0.9272345900535583,0.7224738597869873
97,0.01,0.8514732718467712,0.73917156457901,0.9243816137313843,0.7209302186965942
98,0.01,0.8498069643974304,0.7410188913345337,0.9234223365783691,0.7195207476615906
99,0.01,0.8475768566131592,0.7417116761207581,0.9223204255104065,0.7209973335266113
100,0.01,0.8441364169120789,0.7428992390632629,0.9208923578262329,0.7212322354316711
101,0.01,0.8411633372306824,0.7432401180267334,0.9205405116081238,0.7200912237167358
102,0.01,0.8427296876907349,0.7434710264205933,0.9262639284133911,0.7224738597869873
103,0.01,0.837425172328949,0.7445156574249268,0.92010098695755,0.7194536328315735
104,0.01,0.8404321074485779,0.74196457862854,0.9150940179824829,0.7218698263168335
105,0.01,0.8390021324157715,0.7430312037467957,0.9164474606513977,0.7221718430519104
106,0.01,0.8354735970497131,0.7433720827102661,0.9189610481262207,0.7160642743110657
107,0.01,0.834161639213562,0.7425693273544312,0.915246844291687,0.7208631038665771
108,0.01,0.827842116355896,0.7442077994346619,0.9140811562538147,0.7243531346321106
109,0.01,0.8294196128845215,0.7442627549171448,0.9150993824005127,0.7188495993614197
110,0.01,0.8268107771873474,0.7454613447189331,0.9165219664573669,0.7239168882369995
111,0.01,0.8254899382591248,0.746648907661438,0.9108805656433105,0.7226752042770386
112,0.01,0.8217087388038635,0.7460991144180298,0.9089028239250183,0.7217691540718079
113,0.01,0.8211432099342346,0.7456702589988708,0.9105697870254517,0.7253934144973755
114,0.01,0.821623682975769,0.7462640404701233,0.910396933555603,0.7209973335266113
115,0.01,0.8189419507980347,0.7469568252563477,0.9107401371002197,0.7201247811317444
116,0.01,0.8161632418632507,0.7483863234519958,0.9133922457695007,0.7245209217071533
117,0.01,0.8153755068778992,0.7489801049232483,0.9372564554214478,0.7056612372398376
118,0.01,0.8188080191612244,0.7467918395996094,0.9157780408859253,0.7232121825218201
119,0.01,0.8140276074409485,0.7486172318458557,0.9095312356948853,0.7205946445465088
120,0.01,0.809801459312439,0.748859167098999,0.9145889282226562,0.7153931260108948
121,0.01,0.8160717487335205,0.7480674386024475,0.9058571457862854,0.7265008687973022
122,0.01,0.8077224493026733,0.7498267889022827,0.9060142040252686,0.7226752042770386
123,0.01,0.8079904913902283,0.7487821578979492,0.9123751521110535,0.7169032096862793
124,0.01,0.8059040307998657,0.7504535913467407,0.9071434736251831,0.7262324094772339
125,0.01,0.8006272315979004,0.7521689534187317,0.9083466529846191,0.7217691540718079
126,0.01,0.8006587624549866,0.7522789239883423,0.9076415300369263,0.7201918959617615
127,0.01,0.8038280010223389,0.7506734728813171,0.9027231335639954,0.7247558236122131
128,0.01,0.7943785190582275,0.7534665465354919,0.9106180667877197,0.7187824845314026
129,0.01,0.80077064037323,0.7490350604057312,0.9170953631401062,0.7213664650917053
130,0.01,0.8020962476730347,0.7497718334197998,0.9043095707893372,0.7201583385467529
131,0.01,0.7922847270965576,0.7533455491065979,0.9023401737213135,0.7232121825218201
132,0.01,0.7977089285850525,0.752081036567688,0.9081027507781982,0.7212322354316711
133,0.01,0.7927342653274536,0.7519490718841553,0.9067428708076477,0.7171381115913391
134,0.01,0.7934691309928894,0.7526748180389404,0.897371768951416,0.7251920700073242
135,0.01,0.7892583608627319,0.7535984516143799,0.9053927063941956,0.7224738597869873
136,0.01,0.7891096472740173,0.7535215020179749,0.9066304564476013,0.7197556495666504
137,0.01,0.7849951982498169,0.754874050617218,0.9016501307487488,0.7257626056671143
138,0.01,0.7865133881568909,0.7541483044624329,0.906915009021759,0.7200576663017273
139,0.01,0.7856300473213196,0.7542252540588379,0.9057016372680664,0.7240175604820251
140,0.01,0.7827437520027161,0.75616055727005,0.8943766951560974,0.7236148715019226
141,0.01,0.7791385650634766,0.7563695311546326,0.8950730562210083,0.7233464121818542
142,0.01,0.7776329517364502,0.7568973302841187,0.902624249458313,0.7228094339370728
143,0.01,0.7801956534385681,0.7561935782432556,0.9015056490898132,0.7225074172019958
144,0.01,0.775017261505127,0.7565344572067261,0.8944072127342224,0.724621593952179
145,0.01,0.774914562702179,0.7569853067398071,0.8961257934570312,0.726668655872345
146,0.01,0.7710361480712891,0.7582608461380005,0.9010117053985596,0.721467137336731
147,0.01,0.7678793668746948,0.7593494653701782,0.8984347581863403,0.727104902267456
148,0.01,0.7687913775444031,0.7573481798171997,0.8983035087585449,0.7230443954467773
149,0.01,0.7659884095191956,0.7599982023239136,0.8939599990844727,0.7245544791221619
150,0.01,0.763290524482727,0.7603501081466675,0.8920958638191223,0.7260310649871826
151,0.01,0.7648367881774902,0.760009229183197,0.9029732942581177,0.7173730134963989
152,0.01,0.7629836797714233,0.7602951526641846,0.9046124815940857,0.7239840030670166
153,0.01,0.7628029584884644,0.7598882913589478,0.8953568339347839,0.7201247811317444
154,0.01,0.758353054523468,0.7607019543647766,0.8961184024810791,0.7249571681022644
155,0.01,0.7624790072441101,0.7597892880439758,0.9436127543449402,0.6981441974639893
156,0.01,0.7691696286201477,0.7576340436935425,0.909674346446991,0.7219704985618591
157,0.01,0.7627646327018738,0.759382426738739,0.8962250351905823,0.7213664650917053
158,0.01,0.7588620185852051,0.7601081728935242,0.8998246788978577,0.7207959890365601
159,0.01,0.7590017318725586,0.760636031627655,0.8910787105560303,0.7256283760070801
160,0.01,0.7525731921195984,0.7625823020935059,0.9019619226455688,0.7201247811317444
161,0.01,0.7547796964645386,0.7609329223632812,0.9057441353797913,0.7223396301269531
162,0.01,0.7506427764892578,0.7618785500526428,0.8891534209251404,0.7250242829322815
163,0.01,0.7475239634513855,0.7638359069824219,0.8870581984519958,0.7266350984573364
164,0.01,0.746959924697876,0.7639678120613098,0.9028797149658203,0.723883330821991
165,0.01,0.7452571988105774,0.7631651163101196,0.8944554924964905,0.7251585125923157
166,0.01,0.7454693913459778,0.763484001159668,0.8937650322914124,0.7241517901420593
167,0.01,0.7494708299636841,0.7625163197517395,0.8942587375640869,0.7240511178970337
168,0.01,0.7436913847923279,0.7635059952735901,0.8940826058387756,0.723145067691803
169,0.01,0.7411736249923706,0.764693558216095,0.8872402310371399,0.7267357707023621
170,0.01,0.7449372410774231,0.7631431221961975,0.8939936757087708,0.7223731875419617
171,0.01,0.7415867447853088,0.7639568448066711,0.8927680253982544,0.7272726893424988
172,0.01,0.7394248247146606,0.7646166086196899,0.9050260186195374,0.718312680721283
173,0.01,0.737716555595398,0.7650014758110046,0.8994057774543762,0.7267357707023621
174,0.005,0.7360644340515137,0.7658811807632446,0.8929099440574646,0.7237826585769653
175,0.005,0.7365155816078186,0.7651554346084595,0.8841675519943237,0.7272055745124817
176,0.005,0.7295631766319275,0.7689051032066345,0.8844823837280273,0.728212296962738
177,0.005,0.7292589545249939,0.7683992981910706,0.8863397836685181,0.7260981798171997
178,0.005,0.7291454672813416,0.7683882713317871,0.8890823721885681,0.7222389578819275
179,0.005,0.7316642999649048,0.7674975991249084,0.8838287591934204,0.7258297204971313
180,0.005,0.7275558710098267,0.7667938470840454,0.8844842314720154,0.728145182132721
181,0.005,0.7278850674629211,0.7662880420684814,0.8813132047653198,0.727843165397644
182,0.005,0.7234737873077393,0.7696418166160583,0.8826249241828918,0.7256954908370972
183,0.005,0.724284827709198,0.7687511444091797,0.8812670707702637,0.7273398041725159
184,0.005,0.724604070186615,0.7690480351448059,0.8881704211235046,0.7290512919425964
185,0.005,0.7225556969642639,0.7696858048439026,0.8840490579605103,0.7276753783226013
186,0.005,0.7229824662208557,0.769751787185669,0.8887941241264343,0.723514199256897
187,0.005,0.7220255732536316,0.7700377106666565,0.8823692798614502,0.7265008687973022
188,0.005,0.7205947637557983,0.7692350149154663,0.8839991092681885,0.729084849357605
189,0.005,0.7227787375450134,0.7684432864189148,0.8832310438156128,0.7259639501571655
190,0.005,0.7221705913543701,0.7691140174865723,0.8826901912689209,0.7261988520622253
191,0.005,0.7188994884490967,0.7710383534431458,0.8798215985298157,0.7290512919425964
192,0.005,0.71797114610672,0.7710163593292236,0.8823667168617249,0.7273733615875244
193,0.005,0.7180076241493225,0.7706865072250366,0.8919664621353149,0.7200241088867188
194,0.005,0.714874267578125,0.7710163593292236,0.8846827149391174,0.7258632779121399
195,0.005,0.7183729410171509,0.7710713148117065,0.8840782642364502,0.7283801436424255
196,0.005,0.7150134444236755,0.7708514332771301,0.8826631903648376,0.7279773950576782
197,0.005,0.7162681221961975,0.7708404064178467,0.8875464200973511,0.7244538068771362
198,0.005,0.7160624265670776,0.7713682651519775,0.8832235336303711,0.7250913977622986
199,0.005,0.7132668495178223,0.7721709609031677,0.8823588490486145,0.7274404764175415
200,0.005,0.7123026251792908,0.7715111970901489,0.8827773928642273,0.7273398041725159
201,0.005,0.7129617929458618,0.7722699046134949,0.8878371119499207,0.7248900532722473
202,0.0025,0.7134930491447449,0.772665798664093,0.8822145462036133,0.7280445098876953
203,0.0025,0.7116507887840271,0.7713242769241333,0.8800680041313171,0.7280445098876953
204,0.0025,0.7097777724266052,0.7734684944152832,0.8781063556671143,0.7284808158874512
205,0.0025,0.7103843688964844,0.772214949131012,0.8812022805213928,0.7264337539672852
206,0.0025,0.710121214389801,0.7725667953491211,0.8825764060020447,0.7255276441574097
207,0.0025,0.7089618444442749,0.7725228071212769,0.8811500668525696,0.7273062467575073
208,0.0025,0.7061490416526794,0.774249255657196,0.8833907842636108,0.7272391319274902
209,0.0025,0.7067782282829285,0.7737213969230652,0.882220983505249,0.7276753783226013
210,0.0025,0.7083901762962341,0.7732815742492676,0.8805323839187622,0.7268364429473877
211,0.0025,0.7063114047050476,0.7720500230789185,0.8843308687210083,0.7241182327270508
212,0.0025,0.7071264982223511,0.7720720171928406,0.8817988038063049,0.7253934144973755
213,0.0025,0.7073144316673279,0.7739083170890808,0.8779052495956421,0.7274404764175415
214,0.0025,0.705365002155304,0.773622453212738,0.879004716873169,0.7288163900375366
215,0.0025,0.7059867978096008,0.7728967070579529,0.8791225552558899,0.7277424931526184
216,0.0025,0.7050055265426636,0.7727977633476257,0.8816992044448853,0.7257290482521057
217,0.0025,0.7042794823646545,0.7739853262901306,0.8810448050498962,0.7253262996673584
218,0.0025,0.7044850587844849,0.7720609903335571,0.8776646852493286,0.7276418209075928
219,0.0025,0.704322874546051,0.773094654083252,0.8773614168167114,0.7281787395477295
220,0.0025,0.7032730579376221,0.7719510197639465,0.8782032132148743,0.728346586227417
221,0.0025,0.7032679319381714,0.7736554145812988,0.8794127106666565,0.727843165397644
222,0.0025,0.7035585045814514,0.7742052674293518,0.8811526894569397,0.7272726893424988
223,0.0025,0.7013100981712341,0.7747220396995544,0.8816052079200745,0.7273062467575073
224,0.0025,0.7024394273757935,0.7734575271606445,0.8794398903846741,0.7283801436424255
225,0.0025,0.7018367052078247,0.7749530076980591,0.8791087865829468,0.7286150455474854
226,0.0025,0.7004452347755432,0.7762945294380188,0.880300760269165,0.727037787437439
227,0.0025,0.699626624584198,0.7745131254196167,0.8810737729072571,0.7267693281173706
228,0.0025,0.7017899751663208,0.7743591666221619,0.8817436099052429,0.7256619334220886
229,0.0025,0.7008992433547974,0.774051308631897,0.881354033946991,0.7264337539672852
230,0.00125,0.7004927396774292,0.7746890783309937,0.8816587328910828,0.7269371151924133
231,0.00125,0.7005336284637451,0.7744581699371338,0.8816903829574585,0.7267022132873535
232,0.00125,0.7000112533569336,0.7744801640510559,0.8813384175300598,0.7269371151924133
233,0.00125,0.6987612247467041,0.7756897211074829,0.8810632824897766,0.7276418209075928
234,0.00125,0.7000533938407898,0.7744581699371338,0.8805955648422241,0.727776050567627
235,0.00125,0.6998036503791809,0.7758216857910156,0.8802158236503601,0.7277089357376099
236,0.00125,0.6994689702987671,0.7748210430145264,0.8795628547668457,0.7278096079826355
237,0.00125,0.6961508393287659,0.7753818035125732,0.8789202570915222,0.7275747060775757
238,0.00125,0.6984702944755554,0.7762285470962524,0.8786139488220215,0.7288499474525452
239,0.00125,0.6981431245803833,0.7744691371917725,0.8785654902458191,0.7290512919425964
240,0.00125,0.6973868012428284,0.7741942405700684,0.8786678314208984,0.7291184067726135
241,0.000625,0.6994158029556274,0.7737213969230652,0.8794054985046387,0.7280780673027039
242,0.000625,0.6962477564811707,0.7759316563606262,0.8794406652450562,0.7281787395477295
243,0.000625,0.6966014504432678,0.7754037976264954,0.8795964121818542,0.727776050567627
244,0.000625,0.6963379979133606,0.7756457328796387,0.8797654509544373,0.7275747060775757
245,0.000625,0.6962803602218628,0.7756017446517944,0.8798487782478333,0.7273398041725159
246,0.000625,0.6967214345932007,0.7746670842170715,0.8797497153282166,0.72747403383255
247,0.000625,0.6961174607276917,0.7756127715110779,0.8796836733818054,0.727776050567627
248,0.000625,0.695457398891449,0.7761515378952026,0.8795850276947021,0.7285143733024597
249,0.000625,0.6977433562278748,0.7768113017082214,0.879142701625824,0.7284808158874512
250,0.000625,0.6965579986572266,0.7756457328796387,0.8789453506469727,0.7286821603775024
251,0.000625,0.6951379179954529,0.7755028009414673,0.8791198134422302,0.7284808158874512
252,0.0003125,0.6955870389938354,0.7756677269935608,0.8795658946037292,0.7281787395477295
253,0.0003125,0.6976637840270996,0.7747770547866821,0.8798563480377197,0.7281787395477295
254,0.0003125,0.698022723197937,0.7754368185997009,0.8801645040512085,0.7281787395477295
255,0.0003125,0.6968175172805786,0.7756237387657166,0.8803222179412842,0.7279102802276611
256,0.0003125,0.695834755897522,0.7763714790344238,0.8803701996803284,0.7277424931526184
257,0.0003125,0.6943305134773254,0.7771192193031311,0.8803164958953857,0.7275411486625671
258,0.0003125,0.6947641372680664,0.7760306000709534,0.8801381587982178,0.7278767228126526
259,0.0003125,0.6976318359375,0.7752388715744019,0.8799136281013489,0.7276418209075928
260,0.0003125,0.6957331895828247,0.774381160736084,0.8797603845596313,0.7273733615875244
261,0.0003125,0.6947436928749084,0.7765803933143616,0.8795734643936157,0.7273398041725159
262,0.0003125,0.694728672504425,0.775711715221405,0.8794669508934021,0.72747403383255
263,0.00015625,0.6938342452049255,0.776591420173645,0.879136323928833,0.7276418209075928
264,0.00015625,0.6941825747489929,0.7764264345169067,0.8789621591567993,0.7280780673027039
265,0.00015625,0.6942829489707947,0.7748870253562927,0.878767192363739,0.728145182132721
266,0.00015625,0.6934076547622681,0.7754697799682617,0.8785466551780701,0.7284472584724426
267,0.00015625,0.6949372291564941,0.7756127715110779,0.878372073173523,0.7284808158874512
268,0.00015625,0.693983793258667,0.7750959396362305,0.8782483339309692,0.7284472584724426
269,0.00015625,0.6950684189796448,0.7768663167953491,0.8781483173370361,0.7284137010574341
270,0.00015625,0.6949599981307983,0.7757337093353271,0.8781251311302185,0.7284472584724426
271,0.00015625,0.6936644315719604,0.7758106589317322,0.8782342076301575,0.7283130288124084
272,0.00015625,0.6954299211502075,0.7746670842170715,0.8783749341964722,0.7281787395477295
273,0.00015625,0.696016788482666,0.7757446765899658,0.8785178661346436,0.7283130288124084
274,7.8125e-05,0.6958897709846497,0.7747770547866821,0.8786951899528503,0.7283801436424255
275,7.8125e-05,0.6952223777770996,0.7771301865577698,0.8788076043128967,0.728346586227417
276,7.8125e-05,0.6932212710380554,0.7760196328163147,0.878876268863678,0.7284137010574341
277,7.8125e-05,0.6933063864707947,0.7757226824760437,0.8789432048797607,0.7285814881324768
278,7.8125e-05,0.6957809329032898,0.775964617729187,0.8789984583854675,0.728715717792511
279,7.8125e-05,0.6948197484016418,0.7765803933143616,0.879068911075592,0.728715717792511
280,7.8125e-05,0.6965034604072571,0.775887668132782,0.87908536195755,0.7285479307174683
281,7.8125e-05,0.6947610974311829,0.7755797505378723,0.8790574669837952,0.7285143733024597
282,7.8125e-05,0.6953379511833191,0.7758986353874207,0.8790775537490845,0.728346586227417
283,7.8125e-05,0.6960148215293884,0.7756897211074829,0.8790431022644043,0.7284808158874512
284,7.8125e-05,0.6947831511497498,0.776217520236969,0.8790263533592224,0.7281787395477295
285,3.90625e-05,0.6956412196159363,0.7749530076980591,0.8790119290351868,0.7284808158874512
286,3.90625e-05,0.6942729353904724,0.7756017446517944,0.8790344595909119,0.7284472584724426
287,3.90625e-05,0.695139467716217,0.7756017446517944,0.8790296316146851,0.728346586227417
288,3.90625e-05,0.6920838356018066,0.7766463756561279,0.878981351852417,0.728346586227417
289,3.90625e-05,0.6958346366882324,0.7752388715744019,0.8789626359939575,0.728346586227417
290,3.90625e-05,0.691595733165741,0.7775370478630066,0.8789475560188293,0.7282794713973999
291,3.90625e-05,0.6935023665428162,0.7770422697067261,0.8789020776748657,0.7284137010574341
292,3.90625e-05,0.6949246525764465,0.7770092487335205,0.8788484334945679,0.7284808158874512
293,3.90625e-05,0.6949986219406128,0.7741392850875854,0.8788623213768005,0.728346586227417
294,3.90625e-05,0.6939751505851746,0.7767563462257385,0.8788545727729797,0.728346586227417
295,3.90625e-05,0.6949849128723145,0.7765034437179565,0.8788571357727051,0.7282794713973999
296,1.953125e-05,0.6948343515396118,0.7773611545562744,0.8788548111915588,0.7281787395477295
297,1.953125e-05,0.6953287124633789,0.7757557034492493,0.8788301944732666,0.7282794713973999
298,1.953125e-05,0.6932412981987,0.7759316563606262,0.8787952661514282,0.7282794713973999
299,1.953125e-05,0.6949551701545715,0.7759316563606262,0.8787719011306763,0.7283130288124084
300,1.953125e-05,0.6968157887458801,0.7747220396995544,0.87879878282547,0.728346586227417
301,1.953125e-05,0.6952669620513916,0.7748870253562927,0.8788018226623535,0.7283130288124084
302,1.953125e-05,0.6949432492256165,0.7776360511779785,0.8787457942962646,0.7284472584724426
303,1.953125e-05,0.6946579217910767,0.7757666707038879,0.8787785768508911,0.7282794713973999
304,1.953125e-05,0.6922460198402405,0.7782188057899475,0.8787959814071655,0.728212296962738
305,1.953125e-05,0.6942429542541504,0.7760196328163147,0.8787897229194641,0.7283801436424255
306,1.953125e-05,0.6935224533081055,0.7769542932510376,0.8788108229637146,0.7283130288124084
307,1e-05,0.6942257881164551,0.7760965824127197,0.8788642287254333,0.728346586227417
308,1e-05,0.6941444277763367,0.7764924168586731,0.8788658976554871,0.7282459139823914
309,1e-05,0.6952568292617798,0.7759976387023926,0.8788911700248718,0.7285143733024597
310,1e-05,0.6967562437057495,0.7761735320091248,0.8789028525352478,0.7285143733024597
311,1e-05,0.6941124796867371,0.7751728892326355,0.8789156675338745,0.7283801436424255
312,1e-05,0.6945443749427795,0.7760965824127197,0.8788636922836304,0.7284808158874512
313,1e-05,0.6932365298271179,0.7777020335197449,0.8789224624633789,0.7284808158874512
314,1e-05,0.6936194896697998,0.7768113017082214,0.8789014220237732,0.7284137010574341
315,1e-05,0.6943932771682739,0.7763054966926575,0.8788845539093018,0.7284808158874512
